-7.0	19	1.455195931300375	1.958808252297703	2.732691556159417	4.524089933034143	7.283151580140896	19.874065210479181	75.125387121619880	89.955982219077683	92.711735097516396	92.312045643421612	94.057986938036791	94.766906873911182	95.076454041847583	95.456981796982603	95.822978146671161	95.098033911178476	95.696398936331576	95.963226633005348	94.354661930474194	94.933824725398239	95.015989935172342	95.155098634888930	94.834642331271681	95.863779836112172	96.210225892056130	96.093044697621039	95.453892240752722	95.724403200034033	95.585835943260193	94.928517503216767	94.302467719090956	95.257129604774050	95.114153521651943	95.980735545095598	95.542350154435994	95.201735230028646	94.907104834138408	95.614242030791246	95.790773549689192	95.847706263247332	95.351323008900920	96.039066011936967	94.743418169364062	94.342315662376933	93.614349293163144	92.961381882800353	65.879229843633780	15.575533318866773	6.104546488249141	3.997237533202709	2.453488926847594	1.830805355888944	1.372944760405849
-7.5	18	0.000000000000000	1.803977821751038	2.779511672863881	3.933431785251201	7.180922539196846	20.051912621127091	75.655940577236947	88.419404810662201	90.666066391273944	90.512357708706631	92.802533737022259	93.660475490152521	94.488915541813597	94.283218328685635	94.283866051691376	93.828523011869891	94.709357274986857	94.889104541819492	94.025971119964339	92.990928775482629	94.487990027423535	95.515029429981695	95.680748120409902	97.438470339591163	95.743934550105280	95.427867088538477	94.996519621152544	96.653849264039650	95.316583860060348	94.746331882833729	94.656090767072499	95.920617851306517	95.171441564975169	95.749143049265342	95.188870949118922	94.622155252684507	94.923310407627042	95.990067979649311	95.574359478024320	95.213351128721555	95.392067993093335	95.949221165870952	94.721942517954034	94.558577670888269	93.075065303568820	91.540540656458504	63.962276758159554	15.088632296737892	6.089201893087313	3.574360976831056	2.512232795900438	1.691771589165863	0.000000000000000
-8.0	17	1.348808697637724	1.861253940071111	2.647945528293868	4.362606971578781	7.078693498252795	19.466934834252179	76.186494032854014	88.060051403505440	91.020767948210576	91.636980990557689	92.979314811193120	93.836858119834346	94.935514306568663	93.903394284752380	93.200744719538818	94.465729969033163	94.423402609926455	94.668805028624433	93.869189232081069	93.495344516331102	94.430011969057503	94.549677392745181	94.934850380795055	94.982726395131920	93.899174880235364	93.648238168192933	92.450469891279354	94.256397926855755	94.280318350107848	94.775261596791339	93.654945615058764	94.092739542667871	93.901851837676887	94.912699743969924	94.841835340089872	94.948008743316507	94.173913564035928	94.575778155075241	95.303245254037236	95.386333830813939	95.054376668879911	94.968227701922601	93.636553065692866	93.835565604704954	92.586793593765364	91.303122275620524	62.045323672685328	15.083551457583390	6.073857297925485	3.866058462714434	2.329309690757239	1.738912730025783	1.292651679290126
-8.5	16	0.000000000000000	1.644283712601814	2.569712311919623	3.790357074517260	6.550364399371326	18.881957047377266	74.548397068355058	87.700697996348680	90.104226262730947	92.035483494120413	92.292291062303718	93.772127871423081	93.304490531095809	93.194099784216405	93.445436031051798	96.410249534797472	94.609754561435324	95.493523730670745	93.822139534291665	92.691248088703205	93.278711772272572	93.318817791146486	93.522915668413631	93.658409979906097	93.251331680381000	92.815440812718563	93.072718423682403	93.640954201996180	94.278019817288936	96.419450539164998	94.226137462189328	92.893542866629303	93.605316657990272	95.157968748847608	94.721490200226881	96.154130816455734	94.015521268708056	92.835885822578476	94.417485968744700	95.974362271617053	95.026229911707063	95.232759907246660	94.030694671072681	94.560338088473330	92.134061185091085	91.065703894782530	60.414142050662775	15.078470618428886	5.544844819403302	3.486705885343956	2.373604628191252	1.641917960889906	0.000000000000000
-9.0	15	1.175929823232710	1.593088464229025	2.196262932265550	3.721671317485615	6.022035300489858	15.538720679196810	72.910300103856116	82.731676116461443	89.659955612244119	90.098522492761973	90.382238072478273	91.346441712503122	91.316220162175057	90.892377854444575	90.976650085654470	92.512646129295405	92.111842370346636	92.380093383886020	93.234597085711670	92.032003750234082	92.674769240183110	92.685045101937078	92.179584521806873	91.773368654921541	92.632301048663990	92.246561248698612	93.384008788735485	92.690130967813857	92.771356177886688	93.928243287235034	93.936610827904232	92.619744860272505	92.467903178807290	93.363675167193946	92.732025895514298	93.403922925382872	92.898154871762117	92.788832833836253	93.556450526746005	93.638545026723932	93.843420799084640	93.695884512273878	92.693127622877853	91.947075425147474	90.323409163343101	85.336234295863278	58.782960428640216	12.299755357889513	5.015832340881119	3.323815719649574	2.036484975773906	1.532872497675134	1.129148669161144
-9.5	14	0.000000000000000	1.355877388816028	2.019854409446993	2.878029962669792	6.194505150603522	12.195484311016356	44.849641215521878	80.655750753396859	84.486081772800986	88.316412792205099	89.115796768070595	89.915180743936077	88.998861064834216	88.082541385732355	89.317191956057684	90.551842526383027	89.616126437599036	88.680410348815045	89.103905467576709	89.527400586338359	91.047204720475094	92.567008854611828	90.595093961960501	88.623179069309174	89.388836706992805	90.154494344676422	90.559349523656749	90.964204702637090	91.774880153310676	92.585555603984247	91.883239085866734	91.180922567749207	92.138862706677912	93.096802845606604	92.464091481702980	91.831380117799341	91.848110116028863	91.864840114258399	91.522393311853222	91.179946509448030	92.097088114667187	93.014229719886345	91.612828272890980	90.211426825895614	84.909095761419820	79.606764696944040	36.364896282592177	9.521040097350140	5.174337288376949	2.756239676599314	1.915456906184835	1.323938384875578	0.000000000000000
-10.0	13	0.000000000000000	0.000000000000000	1.649247354036603	2.503546133877910	3.682471028238080	9.116003473712148	16.788982327187636	38.013775209325090	59.238568091462547	61.610840344819124	63.983112598175701	62.828229245349988	61.673345892524274	62.995840519883430	64.318335147242593	64.811714319494882	65.305093491747172	65.545581844286502	65.786070196825833	65.912381452233546	66.038692707641246	66.089697320566700	66.140701933492139	66.717067194855360	67.293432456218568	67.452298003240031	67.611163550261480	67.250626978012093	66.890090405762720	67.158099020921895	67.426107636081070	68.352684021193880	69.279260406306705	69.008479528126131	68.737698649945557	69.491121946111321	70.244545242277098	70.121446980972962	69.998348719668812	70.774860158563897	71.551371597458981	71.198734309932732	70.846097022406482	69.273048598734619	67.700000175062740	40.823416155803436	13.946832136544133	7.628386126314729	3.404237038677222	2.356773489624135	1.545164587490542	0.000000000000000	0.000000000000000
-10.5	12	0.000000000000000	0.000000000000000	0.000000000000000	1.804436190567164	2.791889796706184	3.797076228406520	8.397117845767490	9.786228464988861	11.679189649843792	13.572150834698725	14.111794024450514	14.651437214202302	14.593754264692421	14.536071315182543	14.579037011283104	14.622002707383665	14.850055281533221	15.078107855682777	15.218549457194573	15.358991058706367	15.193837450073449	15.028683841440529	15.292636649878848	15.556589458317166	15.398982420517623	15.241375382718079	15.651225559151802	16.061075735585526	16.164288012236433	16.267500288887337	16.616080063253619	16.964659837619902	16.692652770548410	16.420645703476918	16.613118163093048	16.805590622709175	17.120135515042293	17.434680407375414	17.560907322412014	17.687134237448610	18.340264451034528	18.993394664620443	17.770444750052377	16.547494835484308	13.239603067866398	9.931711300248489	7.698784061056973	3.641435232687423	2.649212377383443	1.721452655729460	0.000000000000000	0.000000000000000	0.000000000000000
-11.0	11	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1.883575739612973	2.655365462585123	3.216184362486939	5.092262078240316	4.837424831852410	6.769101869166774	5.502370643210711	5.670806378241751	5.839242113272791	5.856266834905325	5.873291556537860	5.895829408338771	5.918367260139681	5.930042951165049	5.941718642190418	5.996001424398569	6.050284206606720	6.016358213561749	5.982432220516778	5.927089666451273	5.871747112385767	5.895286343598482	5.918825574811197	5.934400494861927	5.949975414912656	6.117079000484651	6.284182586056644	6.259548225055967	6.234913864055289	6.222038261195790	6.209162658336291	6.229058048557166	6.248953438778041	6.313403952486265	6.377854466194488	6.421614581237886	6.465374696281285	6.230377265547210	5.995379834813134	5.708509879066092	5.421639923319050	5.298116139168386	3.275157574747846	2.599498908663059	1.829724582439666	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-11.5	10	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1.724625519834061	2.240149484073775	2.529210653633056	3.110145364967619	3.164461166905252	3.582047096300315	3.415688702633429	3.816987760497575	3.637593348013622	3.860618049715420	3.544166406482197	3.868452030259346	3.605600471888640	3.882071295421964	3.521690439949113	3.913028156759874	3.657433060695045	3.931029762021940	3.746459921186172	3.947076600331074	3.776824135924029	3.969478682827663	3.726393878711735	3.962600641841455	3.744080518982933	4.048009496447044	3.706497824800849	4.062088829919694	3.792692348786865	4.077954839219240	3.752397721652517	4.071190500773595	3.804278235271171	4.140787622890557	3.877108649727614	4.140531824900301	3.741502308611659	3.837893668513130	3.334389764102233	3.337205347353831	2.563955758358155	2.255098363666899	1.651678244777300	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.0	9	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1.490577400341044	1.800185241872786	1.909484807479757	2.218952457604798	2.245667872451870	2.433691720250173	2.375426878070459	2.531208822829209	2.387420887828000	2.524510326178043	2.405673982526864	2.559886932867857	2.459275627659685	2.550103097597662	2.422704919788618	2.556220613264334	2.337793845689766	2.566023794915728	2.393275231828325	2.603085112759661	2.455871141863692	2.597645145648133	2.429952754758495	2.609518768837894	2.457277055947750	2.632451005015572	2.514251282035773	2.676978704964934	2.557566628101287	2.653269889152650	2.479132607392651	2.657217189454186	2.503909140368957	2.667245818133656	2.478141644980648	2.559629907019166	2.280302766525496	2.303077123909303	2.028835943635885	1.862656133042806	1.529601876784296	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.5	8	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1.271468106037287	1.459948250027700	1.556195983582315	1.697489722651924	1.697983427844932	1.792641124020196	1.724394177404753	1.817613368376949	1.760780027875108	1.839479271785223	1.768997649396239	1.868615909653741	1.796741402993231	1.858014540127653	1.806950626883906	1.830373076535250	1.786566180958650	1.847235448174285	1.786369941422596	1.847402405285439	1.778362807258608	1.862386218362706	1.806764745662399	1.887624361900452	1.851777857277915	1.917691228714662	1.843404560935812	1.927569207195412	1.823982599464148	1.905822761171988	1.841548774783964	1.897857875689645	1.809823837457405	1.853981683023430	1.738572907958862	1.734963226473898	1.568780021373599	1.518822935577681	1.328230953392885	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.0	7	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1.102644103011444	1.224001150695504	1.290111606728578	1.339759600511453	1.372760012760640	1.387337117373635	1.397858380399934	1.434950271745212	1.422465427342679	1.447353207716250	1.449448958565811	1.441842578527249	1.405661210844857	1.427587872067723	1.390181652608677	1.441534009297687	1.422730438487570	1.431264884642523	1.369005730596860	1.417595660277978	1.434464565771324	1.451272657952728	1.434677788713743	1.484123529701949	1.461331214609150	1.501073106135528	1.485323040280400	1.489202026829863	1.478627063047188	1.473162423016944	1.436149750148255	1.446034191806110	1.389388341696807	1.385539413909533	1.352197210037635	1.270059336536907	1.149444823908353	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
