8.5	50	0.000000000000000	2.913653082344605	4.999469471962740	7.832203008972497	23.494483524364306	59.808486919931305	84.663323299414884	91.144049798842744	91.833445985525543	92.654975620384363	93.826591276877878	95.358039495915691	94.533485626662710	94.393216471892856	94.323115786166753	95.535583534201038	94.269994148004017	93.981716665312476	94.517999345899753	94.382592004433079	93.922649951329873	92.814371439853289	94.171382313579343	95.034443849848117	94.441512407708316	93.647266730961505	94.392917080124860	94.533334850294722	94.092609465834542	93.970998115889884	94.341179848358479	93.343743416003520	94.336205601357591	93.280543761557524	93.786634053372083	94.082917103662822	94.240930377719849	94.002240411152044	95.138916846232107	95.458520222123283	94.499626996262066	93.285714354300609	93.896554631646950	94.933928914924834	92.488167514563159	90.975253096683701	87.675267933553016	76.959076797137399	37.309489858871416	12.785118740198802	6.931087641450687	3.530397991428701	0.000000000000000
8.0	49	2.189219258103830	3.232235878560335	4.835834985356858	8.062619016654923	24.378776707259746	59.548758806315035	85.546372581176840	90.150043162965588	93.231607333522376	93.016596062968063	94.399326464750416	95.604271970080390	95.790670564135212	95.027856854299301	93.325691733491567	94.951925789950550	94.897759721301995	95.062675119250741	95.225975343198414	94.924526713287676	94.735159753956523	94.375928876847752	94.347339154546148	94.722832917503126	95.078645193991278	94.589631162721531	94.245484015082553	94.937339764591940	94.713890430279136	94.729183530561500	95.286007873932817	95.385672714514854	95.744979072417252	95.238541755122526	94.234889629533470	94.748140393313022	94.897670075131785	94.998578832225348	95.784350192627031	95.763642269928354	96.041636918979165	94.736234028642258	93.931525935920078	94.402459388124441	93.055234896501887	91.155030079902986	88.391073095025504	77.346895373441811	37.978439075172567	12.670067422424324	5.983351942786610	3.906565823842050	2.444791280468447
7.5	48	0.000000000000000	2.990236188436048	5.300325391754663	8.293035024337348	24.299817255563092	59.289030692698766	85.686264276563691	90.678142938320391	92.253300917025655	91.780474833215109	94.629593620617555	96.869051355520256	95.907411218723396	96.601848647677556	95.414880817537181	96.048668170807616	95.371838673513764	96.145248747190081	95.810275293132065	95.354379751562703	95.143775411624659	95.606845159035032	95.226153202216437	94.430903471626934	95.051093997250263	95.387128710850789	95.216360265509152	96.256649762711348	95.142633881029212	94.945837702144175	95.906439171525903	97.167960495705813	96.695117620943591	97.693754556981858	95.686077679699352	95.777084764924027	95.283469782898180	95.310054649990548	95.296009836693173	95.770061745983952	95.850302509560265	95.686058905369151	95.216047830378344	95.689147805150995	93.772240940119801	92.198559231400850	89.513957943085444	77.734713949746222	38.493048569474581	12.555016104649845	7.011788145936293	3.667722080684444	0.000000000000000
7.0	47	2.259863318617927	3.397058622863347	5.082195368888399	8.446042427843809	24.220857803866434	60.946520988694942	85.826155971950556	90.290857948968622	93.322978563044728	93.866268070865900	95.469521828984426	94.989358665627051	94.368074307560548	95.216027492086283	95.683314718171971	95.855091806698567	94.395678054755393	95.820543329422463	96.515497330577034	95.398983639859097	94.878716981944393	95.693794589820357	96.519525023657621	95.884609357627085	95.307698612532036	94.983240662273005	94.976178573391934	95.368587738754130	94.654157628982205	95.320121347332702	96.225950614320780	96.159349501141804	96.173776358669414	96.011060528259122	95.038581767358068	95.234720388689539	95.149069641546376	95.765488079007739	94.319572758171148	95.824582642285606	95.903452467908792	95.930644212683632	95.557458675073150	95.154188072880601	94.146021827425457	92.724447305672953	90.636842791145369	77.270557417359214	39.007658063776596	12.531514308204720	5.841062455624276	3.938652729140132	2.517197417828243
6.5	46	0.000000000000000	3.255939615511012	5.492718252865447	8.599049831350269	25.061291403269180	62.604011284691111	86.789300179869770	91.336154322558798	93.278399924239693	94.892097058219335	94.502119983487646	93.250787170442990	94.113381825791222	94.210872294935058	95.424729693073800	97.292706283059289	95.595199369542911	96.225749185167331	95.668313845311943	94.847340495352242	95.392622900384495	95.770091194644408	96.109986914421569	97.280310322691747	95.840570626559540	94.261956752317289	95.073646723438912	95.587364989931032	95.582731648295152	95.454539443883618	95.584389931693764	95.069710535871209	95.169350227272517	95.138129430027163	95.470911035296609	94.974145380929656	95.825976713490377	98.283255266322897	96.256194752666758	97.305243597078558	96.420219553571073	96.575606802383433	95.690108629514370	95.224123983872772	94.443802094896299	93.916365372720151	90.865709545592594	76.806400884972206	37.199457387800933	12.508012511759594	7.015426178563155	3.728628962423565	0.000000000000000
6.0	45	2.405309493058717	3.460231592655879	5.033688195712106	8.564952860611992	25.901725002671927	62.419791539509681	87.752444387788998	91.644011464070232	93.562369753135940	94.606182304427733	94.396073876303817	94.476927779890275	94.623793530226280	94.932298872061523	94.512025476128912	95.179337446353429	94.466663955189617	95.232089815728585	95.084668370151149	95.712134905004049	96.074342929596952	95.448929785640985	94.870021116692499	95.536505284978858	96.512316818697101	95.351589445993199	95.469086578115423	96.033860676891038	96.634864530383751	96.099476370268818	95.587359132699461	95.103724309268173	94.295784584522295	95.428129026082146	96.732787562871536	95.562056686379449	94.897436565162579	96.494638626415025	95.116707389094429	96.280150496399159	95.896575346913522	96.593295660986058	95.403245056728139	95.420013901239741	94.488697195566829	92.884877726474684	91.094576300039819	76.210530565559282	35.391256711825264	12.230101077449143	5.984000784445185	4.027721963242385	2.617800037208000
5.5	44	0.000000000000000	3.145989066341682	5.478519511917328	8.530855889873717	25.536676032107319	62.235571794328251	87.503678791344527	93.925077392797192	94.017457317918556	95.574188530051856	94.880461137519433	95.637056542587999	95.120423263815951	96.382504186955828	95.352552818817415	94.445954071035914	94.951754636521315	95.151277752406216	95.439683158487156	96.842187824915840	95.615864256140043	95.081263901630052	94.606088442168712	93.483372881834100	94.964659605474438	95.162997634842966	95.309939213711658	96.444126609133932	96.161412005329709	96.721142374108439	95.810860071317308	95.462042983979714	95.065131029593459	95.545814526907606	96.111403107710757	95.643857236554041	95.806255961552665	97.681155285080195	96.192879718032387	96.802075652510112	96.699180732801892	98.497755437919167	96.522873785542458	96.563989368791212	94.553001219110968	92.039872037571911	90.320438593472488	75.614660246146357	35.993432774744875	11.952189643138693	6.960605556960572	3.780458068892790	0.000000000000000
5.0	43	2.363113023309286	3.489265565927604	5.203544895741806	8.724170112202211	25.171627061542711	62.942626628015972	87.254913194900055	91.801038242565795	93.008193595689249	94.653098101927071	93.914525601134045	94.803246861213182	93.838338795493712	95.346909168794298	96.069727541149007	95.424372662970768	95.743122767453485	95.500933447976678	94.680598686475435	95.731818252470049	94.465662368417313	95.107555956037629	94.989695868518197	95.169751667614975	94.699951086523598	94.832024769433033	94.163546032754340	95.132209058628476	94.845514507692684	95.906469301451040	95.472895794481644	95.313007175440930	94.956882022964209	95.647070979764820	96.523153104509831	96.046668281648905	95.002574759413832	96.473222145972386	95.171580545444797	95.667247738125610	95.600316493864767	96.540153427587569	95.626505278731344	95.604342785861036	95.119446274513919	92.594127720812452	89.546300886905158	76.257181314099938	36.595608837664479	12.215954778694785	6.125773731365618	4.070045311275487	2.580378102615294
4.5	42	0.000000000000000	3.244415278317644	5.646511416119571	8.917484334530705	25.560311276699558	63.649681461703693	87.475394397779752	93.015968786876712	94.151943241387244	96.115484680833106	94.827480715637677	95.823066505636959	94.985427205580876	95.097066151578659	95.525939132085881	95.438686272244652	95.878287743702089	96.428734585571576	95.621779531515557	96.938824130071580	95.486864842369471	95.893601685584940	96.213737925052186	97.505986833584018	95.879131093805739	95.301604323611215	94.836797186922098	95.075649084932948	95.597641159617609	96.586324529521406	95.795654298889175	95.360207900338125	95.275097566082025	95.562434264677620	96.039586837719412	97.017088026117904	96.585697389237936	98.037577993950705	95.857823108452152	95.095018260682750	95.839791961239996	96.436036499835012	95.854797388085814	95.107430221407654	94.857685145928016	93.670891684258820	90.074195345388802	76.899702382053533	36.456889137740205	12.479719914250877	7.114369256499362	3.793571342228244	0.000000000000000
4.0	41	2.388757741726202	3.553128557496765	5.220601155888128	8.944157335097032	25.948995491856408	64.390680533168450	87.695875600659434	92.282871530867624	94.468125902149922	94.590278632700205	93.456846074946583	94.820691957763486	95.183237369614176	94.956219684246150	95.498276563371178	95.459414905445911	95.902607349538656	95.925675701340793	94.438960723943623	95.447398330954968	94.649371185404021	95.577376978877027	96.465667312521575	96.374357016808688	96.008982131504098	96.036844215348580	94.806389306389903	95.283472949682121	95.883076516323385	95.905583171839780	95.763188971215513	95.204970640632709	95.220866076348159	95.463635541296455	95.055671955572294	96.533182246755274	96.285548777469273	96.085215724276253	95.127115633730341	95.811620412130452	96.227796590577469	97.035899791500213	96.249217552369245	96.001562310629794	95.532972403531687	93.409098914284087	90.602089803872460	76.367904931944167	36.318169437815939	12.161063232253285	6.058412038152708	4.040626286026798	2.572101355584173
3.5	40	0.000000000000000	3.358740054055086	5.753075785221120	8.970830335663356	26.282869737298171	65.131679604633192	87.938508349800401	93.951515833784413	94.344026321505112	94.320657872871223	94.605590534109666	94.819617880856214	94.829315875383543	94.046298652420589	94.655816231081687	94.998089436629144	95.925341271154892	96.932400146309305	95.421320117309961	95.762437284400647	95.321458680419980	95.300867731997570	95.410608647648644	95.516791789625046	96.282890182307753	98.030401099889090	96.169004435817641	95.368776891082263	95.521065735111534	95.389742670298816	95.365541909082850	94.475619614629039	95.301831483620077	96.015569868587733	95.882010199839939	97.774420227861640	96.056596387916429	94.890620491954664	95.532695397785304	96.796551163531234	97.243543642766170	99.230548523219113	97.066569753671217	97.116629065210617	95.359824647201037	93.830441765473381	90.280091601980843	75.836107481834802	35.638220053010635	11.842406550255694	6.901129171880181	3.738420408142066	0.000000000000000
3.0	39	2.487813988358920	3.649846411924035	5.462131595277912	8.883370556387069	26.616743982739937	64.795960375046548	88.181141098941382	92.510975120860479	94.635805677214904	95.139526267821140	95.825240307764616	95.233893267746183	95.268109598643179	94.520959959803065	94.080600271905837	95.468023068676430	95.868268152142448	95.380930346227089	94.551482314586281	95.462332457487989	95.573158519877666	95.385215925510806	94.359107756450385	95.429441533652806	95.575385708212792	96.130942952626128	96.470450445909307	95.820907838329362	95.442666862741660	95.445719975807293	95.833616380188019	94.823025917350392	95.495270374915407	95.608257580253081	94.682378747338106	95.412352235490800	95.275796054380123	95.506470075831260	95.316494301924990	96.257080511825748	96.719278293736849	97.042940318950230	95.669883873885865	95.926448966398112	94.959255354588478	93.072521215043821	89.958093400089240	77.397594010343099	34.958270668205330	11.600393095416347	5.965277690970257	4.008914550510807	2.621463898913114
2.5	38	0.000000000000000	3.290700010004224	5.711987415616431	8.795910777110782	27.171276812547816	64.460241145459918	87.742226649691162	93.275437873501218	94.358604557649485	95.776401213433815	95.281905046007836	95.022605283720722	94.802686914225674	94.688831316242627	95.297529201115609	96.925134414028292	95.593044764460160	94.171570771870336	95.230068840533590	95.962251711087347	95.666770348310521	96.307729693717633	95.683377218972282	96.266480880322987	95.451243681404961	94.447534556493338	95.579210947974033	96.001737153584216	95.822053275548356	95.116853990000692	94.968105054487211	93.487597299669105	95.160368862351064	96.239811330171094	95.120251078983728	93.916813912383319	95.468181608948058	96.542969455065261	95.926764865632180	96.195998288109934	96.479415083458605	96.552050584959076	96.112090713912494	95.960027571907517	94.879191066443468	93.542294340024171	90.231991295580073	78.959080538851396	34.461883717691336	11.358379640577002	6.708208634523487	3.710496204017789	0.000000000000000
2.0	37	2.467433976211415	3.614933685672308	5.299207280072807	8.893169357657749	27.725809642355699	64.971628023014347	87.303312200440956	91.461026594005489	93.746773466448005	94.543688309140094	94.503373379112219	94.708375961025666	94.231201458296169	95.057955816010093	95.495550802285678	95.848375308399241	95.407205719799535	95.552073388141210	96.234970564590427	95.607597852251985	94.823941468559426	95.698540669889951	95.800190545398124	95.907802367126862	95.515573580590726	95.746470777047364	95.397121635909272	96.098116726454123	96.726955095866842	95.780590975729908	95.434352548091027	95.234116382936975	95.418796444648663	95.686075366330897	95.642000326042393	95.635391911777035	96.137147013963528	96.212733741454130	95.651597417428547	96.187839697906213	96.450333167028575	96.029316316460594	96.266400824897545	96.043021296178878	95.055186999253706	93.389434364276127	90.505889191070906	76.653952080324331	33.965496767177335	11.375836110454106	5.798681002528898	3.943149667184941	2.495245410349423
1.5	36	0.000000000000000	3.402393476400788	5.775847105669174	8.990427938204716	28.137543124944770	65.483014900568762	87.262553665120564	91.518582835631747	93.575079882867257	94.148205177566311	94.705572988747718	95.076323722973527	95.063257573898156	95.816239687215926	95.197265320369127	95.565610297483445	95.496784702315352	96.394546496304557	95.917674690034673	95.409227664770754	95.342542846731590	95.862300971884622	95.709510896844691	96.048964462195613	96.182289616119306	97.625653335196148	96.093126180048614	96.266653020456147	96.082226735415389	95.844202268961084	95.690954372220205	96.595719239339090	95.652780697894642	95.443693364461467	95.769186547357805	96.845606394718885	96.330583763998234	96.519221079359184	96.165264741922769	96.453429919057811	96.224270849930932	94.848480688957167	95.651688189848372	96.890469788656731	95.308358794646637	94.454366926755753	90.142828889144255	74.348823621797251	33.326939044530761	11.393292580331210	6.709656224992459	3.768176051843653	0.000000000000000
1.0	35	2.455932703833092	3.657147157385424	5.411359727998388	9.059050387181848	28.549276607533841	65.391681744734740	87.221795129800171	91.751124794921651	94.886758051822952	94.960816559231063	95.094389675338789	95.216915825529583	95.129265427107015	94.764007161823741	93.911660494491471	95.264554091988728	94.619776295673901	95.290400870671959	95.631954034472969	95.483212862058807	95.274701281711572	94.976536838710601	95.126587607900390	95.540102017029923	95.538967086494722	96.091662904414491	95.083076728632889	95.912461371359370	95.491096556377457	96.010873551581952	94.889543432489617	95.819948235482030	95.152913743129361	95.487899513022839	95.145446104208460	95.541497059729338	95.820360567951340	95.608720799215206	96.036810551845534	96.413686176344626	97.144839624680188	95.837654393273326	94.601401456882030	95.693733552196605	94.833411463920328	93.609845072556112	89.779768587217603	75.944405780026955	32.688381321884194	11.428403133405839	5.878475265266077	3.958651774112738	2.533723771778997
0.5	34	0.000000000000000	3.358902721309426	5.823527073246345	9.127672836158983	28.865992587975889	65.300348588900718	87.631943694475353	93.377363162431735	94.419014558314515	95.713913332196171	95.268316006817003	95.567684476698986	95.000696534773226	94.198863038480525	94.949621669236109	96.961169280306109	95.138911538246163	94.515326656236383	95.177907396733275	95.616968467279946	95.105220369572692	93.642557493345805	94.740661548481725	95.445888911528968	95.679811216513997	96.118954467334220	95.760028424326549	96.809019179970974	96.524955539494471	97.818651948499635	96.432560365160015	96.641616526970054	95.977965537487336	96.209544840292082	95.365086077209938	94.354575172038651	95.025662391311911	94.058490997704780	95.617697430958813	96.019664609794958	96.189749572110671	96.755895802573903	95.989000872054191	96.449651499327331	95.135692998372505	95.371833312330779	90.622386415599223	77.539987938256644	32.302957339363928	11.463513686480468	6.640561516641946	3.654232007562228	0.000000000000000
0.0	33	2.442689941193085	3.624598852726089	5.396173007518586	9.257421058972099	29.182708568417940	66.045173348850057	88.042092259150536	92.125073773098364	93.698023686807218	95.338553265295616	94.697276543034093	95.145279217881608	95.106973196806393	94.937499774313039	94.726793863666316	95.461789811391299	94.459373920768272	94.705724667854128	94.947380428943774	95.014661479766616	95.886654235953429	94.612207796295081	94.747612181151737	95.370773860906198	95.615434400698049	95.883116729269631	95.029063321368085	96.018372637938484	95.981054473129817	97.545033993577547	96.380429552680766	96.315364036277742	95.907787039557860	96.264090052008513	95.750778192300544	95.049241802911524	95.869222827552889	95.299508701866699	96.355823564489967	95.766706497112693	94.838598251393634	95.283317264681855	96.149054729433530	96.151456129394859	93.887875717911584	94.100221675021231	91.465004243980843	76.288950777324544	31.917533356843666	11.359173685793241	5.566025107259012	3.887158784954628	2.556548790839686
-0.5	32	0.000000000000000	3.300629740883259	5.880438816758491	9.387169281785214	28.746053445583016	66.789998108799395	88.333354092451060	93.382815984003955	94.492336229403634	97.244999499145010	95.140142632952887	95.209182654986989	95.372321103886264	95.717368998298909	95.141033538540185	95.699822180824498	95.240083410745768	94.900817665468082	94.609712847349641	93.607642786889315	94.440698178050411	94.172007274729381	94.811520374463441	95.674159950246022	95.934191597216596	96.769014727678183	95.762674657021762	96.254353577285059	96.945052244439211	99.999999999999986	97.009969670481297	96.331623025902260	96.236345380726718	97.188250135883578	95.369746852149049	94.222391019754028	95.406595672355706	94.914497417719133	95.483262347214634	95.852739562772200	95.002655683582446	93.389720275326354	95.629258368057847	98.119242570906962	95.480930463294726	95.676173425861734	90.488566362199023	75.037913616392458	31.284949555035265	11.254833685106016	6.531465726913199	3.771829234157585	0.000000000000000
-1.0	31	2.520860473950847	3.675685101834284	5.437783236846905	9.380066802484381	28.309398322748095	67.262251442428067	88.624615925751584	92.031920014573473	93.643505747658381	94.958301090450448	93.409111834645458	94.593562502661570	95.455759565452752	95.241096206859183	94.420149111371003	95.343652584789879	95.900319875922193	95.572660764001981	94.983010508097408	94.565522807004427	94.096488414629491	94.364885578088291	94.652302091726654	95.658244752362918	95.678157310244117	95.853927274213959	94.998267001755707	95.577923320281414	95.544800927341953	96.749776370830432	95.327826103342190	95.462889786442247	95.517721321563187	95.974098002198332	94.317568060658061	95.532997559264857	96.620271424396762	95.092983164096410	94.809988843877235	95.890837579469363	95.929564644837569	95.502354961366422	94.859015896564557	95.622545656544574	94.240430138498596	93.669275532094758	89.512128480417203	74.381206050465323	30.652365753226864	11.155244733137835	5.533174881130183	3.887820100528538	2.603714179381048
-1.5	30	0.000000000000000	3.443466955656125	5.933347130726073	9.372964323183547	28.931577071118308	67.734504776056738	89.027193482598449	92.476742400879957	93.689197291967361	95.535587280352914	94.394711787681629	94.300195955561108	94.912479992335875	95.371107152314053	95.442368854367032	95.354319171041794	95.490763574391508	96.506495006520240	95.428183217177931	95.574949518401482	94.697114518196855	94.538744531267611	95.371407158081354	96.628359657234881	95.942443988667748	95.970270057177856	95.373490174058901	95.514271774742951	95.625634320711370	96.126478452637613	95.276838244969156	94.674388694961337	95.643235538433828	96.872852490688530	96.017917453209890	96.971759732250590	95.696284556751181	94.027174970392480	95.296908507436257	96.971057266390446	96.907151726001473	97.831119028737177	95.985663039717977	95.271494020208181	95.219637099343572	95.248370083601500	90.198806430337640	73.724498484538202	30.854379208920115	11.055655781169651	6.438836838956217	3.642562107445338	0.000000000000000
-2.0	29	2.493675343421296	3.734960220413287	5.479174007217714	9.418877803736095	29.553755819488522	68.726565339012581	89.429771039445313	92.572992572581484	93.100953738978220	94.271046713931355	94.333952080167023	94.715390316614588	94.522857296015559	95.791468730426118	96.623899982741293	95.154007455121743	94.201920244081791	95.015210362804453	94.648277835692582	95.600539013966056	94.578275608488823	94.995399221900101	95.666222352096298	95.479484147133022	95.492988930014150	95.745533852616191	95.011151862559061	95.279820131409068	95.316986128122949	95.473380470092678	94.978659728935469	95.237947196199414	95.507979646522259	96.087780921758096	95.909489529242350	95.879940890464667	95.165932099964920	94.430151088256849	95.379412949084852	96.396573275633358	96.896865964040671	96.992045091785627	95.981023213361979	95.749755442185005	96.118254155065983	94.287270335470836	90.885484380258077	73.831075506338536	31.056392664613369	10.878376603229388	5.523954586079696	3.819286988751225	2.548625578811793
-2.5	28	0.000000000000000	3.523524575358013	5.968810769393414	9.464791284288641	30.265669961526701	69.718625901968437	89.370606022731806	95.284503111022445	94.079009807680393	94.113693756227264	94.763526877412701	95.704555934714691	95.582676117978323	96.648010490633567	95.599819625005367	94.435890422622109	94.456088851935021	94.704148364923199	95.534847649827952	97.600653093281338	95.609700312158438	95.198354395747700	94.897803087010686	94.130365649186771	95.464151149831153	96.507724560713683	95.294368098099653	95.276870760211310	95.418710416825405	95.471397570674654	95.488923821399993	95.790760714378592	95.635794255939700	96.060802020579231	95.639708903859500	95.472582200400822	94.665492427467967	93.148084333585160	95.291745365695306	96.338956923017449	96.929572565134862	97.259172161002667	96.195755369883216	95.628250380103879	95.625833128967543	94.896972722957770	90.302851467040114	73.937652528138869	31.772546786285698	10.701097425289122	6.310215136234418	3.562005682668075	0.000000000000000
-3.0	27	2.417791065196758	3.688963033159785	5.407753210709289	9.557103778858105	30.977584103564880	68.623944644706853	89.311441006018299	93.336806797471255	93.816888624493643	94.396180094629869	94.901905738541842	95.552014313427634	95.455280750549477	95.471395419517776	94.691477604024499	94.862806827469271	94.482396376112987	95.285588857166914	95.186311305414691	96.128149937107764	95.061518151115905	94.689473842482656	94.596269951011948	95.417471696529901	95.725525459409994	95.197693116117435	94.381725208914546	95.267651813578311	95.609587208292737	95.531757763689157	95.714877271611243	95.595665103449122	95.183634642278705	95.274603412957134	95.115961865215581	95.091710383570941	94.875371075920953	95.133445265876404	96.300527257093762	96.690853888015326	97.223295212478646	96.693849923610685	95.914575725064310	95.911895631282704	95.859855257742552	93.700199648102242	89.720218553822136	72.889122450325146	32.488700907958027	10.339815599997157	5.453802850900778	3.789701667087699	2.531360234366069
-3.5	26	0.000000000000000	3.406783281375081	6.036942338891303	9.649416273427569	30.868769269692141	67.529263387445255	88.617573035242017	94.934394448350616	94.278430579946189	94.752232259256701	95.092722277587782	96.146314829904526	95.299062584808311	95.090812832863548	95.002955868024628	95.841462907117474	95.670929819787418	96.769499382216779	96.050474812361699	96.664117198619152	95.190230914062440	93.901752872055084	95.189164495790592	97.217725726510864	95.404589365518234	94.175797235431503	94.971189005979028	95.802424076894624	95.345945166790500	95.331169004177994	95.355548192036593	95.693387785527946	95.179802090416928	94.738015123755019	94.957844891447621	94.902926392746409	95.151286367532208	96.209798396905725	96.130286586684093	96.900636159471432	96.534817630554969	96.378356595897088	96.115472507222790	96.244901162220074	95.388620215952784	94.323752057886495	90.046415423273487	71.840592372511409	30.469929016685249	9.978533774705193	6.151671700436538	3.611637900415875	0.000000000000000
-4.0	25	2.462705014834810	3.732908397377545	5.683816590053274	9.420229370907769	30.759954435819402	68.674547728517666	87.923705064465736	92.544504173145910	93.610206987683810	94.133499975165222	94.570436282648060	94.838620717835539	94.503841925915694	94.275086172907734	94.388070128092963	95.177735700989928	95.590360613702416	96.178825717152620	95.581971363196175	95.580737326831553	95.133535434459631	95.048595382507216	95.040909433584460	95.598296092831106	94.499309040720561	95.096665211542998	95.524809502675410	95.383296619086281	94.640600377796659	95.506362766756041	94.682758706829219	94.985142719887733	95.104170810106012	95.121328954496050	95.074476184073490	94.927600200316320	94.617049604555717	95.094760144210454	95.110184533265482	96.050565423066999	95.636982554372722	96.367457246994647	95.924056545709718	96.125882121211021	95.125972385962015	93.441981576605002	90.372612292724853	71.601268818234914	28.451157125412475	10.033160129036286	5.562712275724309	3.787997637262612	2.462778644422844
-4.5	24	0.000000000000000	3.378328703247016	5.932727850222705	9.191042468387971	31.017806179410002	69.819832069590092	88.245555184205500	93.709710192083477	93.838919264471357	93.601124371072345	94.173479213948980	94.133889832873905	93.667090082973345	93.117619804758732	94.024494889203154	94.891049155046844	95.555301826853480	96.773471509495081	95.369323909598791	94.943325311051225	95.416048369527616	96.118183789929702	95.276501781637492	95.635240170508553	95.151170550463348	96.186745067344518	95.884979304337051	95.565352518978401	95.434459073485755	97.370922978220307	95.478766719395040	94.460253577087769	94.852536299823782	95.568653700049651	95.286540864160912	95.115948619889679	94.528582924718421	94.442008042114878	95.398638746125300	96.554458445158360	96.225654011104979	97.530433291999074	96.507341631411549	97.208598390952247	95.128010183975519	93.945589569846618	89.780453732078612	71.361945263958418	28.568611862578386	10.087786483367378	6.167209275843869	3.514861728487420	0.000000000000000
-5.0	23	2.490279078370364	3.680426348387290	5.477723639202559	9.475345236461209	31.275657923000601	69.862621100037444	88.567405303945250	92.609819811432004	94.434635507045797	94.277537739585568	94.388466369201623	93.849280244799019	92.913008768345037	93.665240758608491	93.701240468914094	95.386827294472681	94.966326029169551	95.462748075643958	94.178527454652695	94.583947025535707	95.469148942669904	95.084492992357426	94.311673732527240	94.850993548374674	94.283387923279776	95.323534558339475	96.263010128349876	95.166191069426205	94.160960418947681	95.895415313988281	95.401131615442864	95.205799219496697	94.277067112051682	95.137235493131513	95.387084952630843	94.921883732398427	93.939325432313410	94.881658814570088	95.487903963962495	95.928694833516403	95.180741752889730	96.367313219401524	95.366278296985158	95.676939433959660	94.231880389141210	92.423915527665130	89.188295171432372	72.063751744394850	28.686066599744294	10.147758032843079	5.503476615796369	3.745460114128265	2.400314335537910
-5.5	22	0.000000000000000	3.375373972729221	6.013948418636211	9.759648004534448	31.388381486349676	69.905410130484782	88.547112112950146	93.727528242653477	93.750161878193339	94.685924711022508	94.132547481122742	93.961756008775509	94.068064684429771	94.929093992416071	95.224461437077807	97.988693524760265	95.684274784222168	95.932667309258505	94.642809152999746	93.744786393769004	94.756767401300152	94.438965504302843	94.669750677736829	95.173672367183144	94.956258905504711	94.560995114383758	95.041983961263014	94.675441211428875	94.905962324460106	96.648646243342256	95.904737485199519	96.684744573404458	95.591830418401841	95.316136207793861	95.074330293103444	95.245175924759792	94.716340510325182	95.657397819889582	95.837770961688236	96.491675172055054	96.096049207657984	97.391799535732119	95.732879041607617	95.901000658759997	94.395936212072286	92.329896980240306	88.594030618229837	72.765558224831281	28.503497724801498	10.207729582318780	6.135055138154109	3.563187776691361	0.000000000000000
-6.0	21	2.415602252914694	3.618814696727163	5.443048058078617	9.777178756699415	31.501105049698751	69.602935114440101	88.526818921955041	91.653548825682265	92.152559052051572	93.043200954147807	93.494042835491342	94.463955026559759	94.468399968182496	94.912142825922871	94.278817762220783	95.148444326644963	93.849412273700381	95.758548287037314	94.715255454318779	95.180713097538401	95.374168764458830	94.854552643304757	94.754691106934104	95.075051121346775	95.806980217172168	95.469896863513100	94.668489390889533	94.599802267566673	94.138801424121596	95.135507299061814	94.884427508608510	95.753002283379431	96.089373780357377	95.716096001433328	94.348924087229264	94.712043384112889	94.023462864337915	95.117141462773972	95.714106890845812	95.966785609583383	95.319980369955047	96.156646241387648	94.272437674953224	94.886061741793284	95.120966820147629	92.848653809080588	87.999766065027302	72.118561555970984	28.320928849858706	9.920691124694251	5.265826577809926	3.613540570718678	2.327467820928347
-6.5	20	0.000000000000000	3.241234503186119	5.985403560166057	9.794709508864383	31.832914395224780	69.300460098395405	87.619067570143471	92.207289086068954	92.196037503076070	91.840277218025832	93.744806546886650	95.931621293789703	95.247260448600798	95.972259580872120	95.017068384657819	94.476853745898410	95.488628911521658	98.536858110871620	95.993053718895410	96.888641777606978	95.412969132354036	94.850385197523238	94.638969132604743	94.564860794097669	95.740983212600753	96.843122731606954	95.345010467414937	94.916477043826660	94.773968370473654	94.870154020174894	94.776333811783076	95.353463271147362	95.775168137533242	97.109949930352784	95.409020954654864	95.230610660124611	94.653844975385113	95.073598276022580	95.582474477109955	96.341380005477603	96.035407207483416	97.642367384910202	95.146265938967247	94.249841813312287	94.761826885042240	95.943985370907129	88.297775616778850	71.471564887110688	27.666513862761192	9.633652667069724	5.804788147436801	3.297680107445077	0.000000000000000
-7.0	19	2.398926270946719	3.579757123344005	5.462622170535112	9.675171536869245	32.164723740750809	68.830116025322312	86.711316218331888	90.180958028125119	92.584024656157936	92.121637606089649	93.713284840239695	94.405262076381334	94.616760951558845	94.956278747061035	95.340342449639977	94.565528567635511	95.091391515616252	95.460322646444183	93.831459532784280	94.435719466342192	94.538680789827097	94.719232497039286	94.385939431863960	95.447487792776087	95.748969107526250	95.663875005386814	94.951952703336616	95.301609020018319	95.170440993771436	94.627830193808848	93.997290447201536	94.840602229538973	94.547885568275461	95.471784285803949	94.946599140912795	94.658960732370133	94.287708101055344	94.981342195700833	95.200812736093823	95.282969067517669	94.837901069590814	95.603516541214518	94.420416882693289	94.206892660999003	93.732513535801942	92.811772619651805	88.595785168530398	70.176387293025343	27.012098875663675	9.335721105648966	5.021993237422476	3.419712912585934	2.297370132986989
